%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


1228;602;581;554;520;289;534;458;342;437;11;12;46;665
1229;602;581;554;517;287;533;457;342;437;11;12;46;685
1230;601;581;554;518;289;535;458;342;437;11;12;46;705
1231;602;580;553;517;285;535;457;341;437;11;12;46;725
1232;601;581;554;519;287;532;457;342;438;11;12;46;745
1233;601;581;554;516;290;536;457;341;438;11;12;46;765
1234;601;581;554;517;287;538;458;341;438;11;12;46;785
1235;601;581;554;514;288;535;457;342;437;11;12;46;815
1236;602;581;554;523;294;534;457;342;438;11;12;46;825
1237;601;581;554;516;277;536;457;342;437;11;12;46;845
1238;602;581;554;519;293;536;458;342;438;11;12;46;865
1239;601;581;554;517;286;534;457;342;438;11;12;46;885
1240;602;581;554;515;282;537;457;342;437;11;12;46;905
1241;601;581;554;520;294;533;457;342;438;11;12;46;925
1242;602;581;554;516;287;534;458;342;438;11;12;46;945
1243;601;581;554;513;285;534;457;342;438;11;12;46;965
1244;601;580;553;515;289;535;457;343;438;11;12;46;985
1245;601;581;554;517;286;534;458;342;438;11;12;47;005
1246;601;581;554;516;283;536;457;342;438;11;12;47;025
1247;601;581;554;517;288;535;457;342;438;11;12;47;045
1248;602;581;554;518;285;538;457;342;438;11;12;47;065
1249;602;581;554;514;292;538;457;342;438;11;12;47;105
1250;601;581;554;513;289;534;457;342;438;11;12;47;115
1251;602;581;554;517;289;533;457;342;438;11;12;47;125
1252;601;580;554;522;287;534;458;343;438;11;12;47;145
1253;601;581;554;517;290;535;457;343;437;11;12;47;165
1254;601;580;554;516;293;535;457;342;437;11;12;47;185
1255;602;581;554;519;287;538;457;343;437;11;12;47;205
1256;602;581;554;517;289;535;457;343;438;11;12;47;225
1257;602;581;554;517;289;537;457;342;437;11;12;47;245
1258;602;580;554;512;287;539;457;342;437;11;12;47;265
1259;602;581;554;516;289;536;457;343;437;11;12;47;285
1260;603;581;554;519;284;535;457;342;436;11;12;47;305
1261;602;582;554;516;289;535;457;343;437;11;12;47;325
1262;601;581;554;517;285;536;457;342;437;11;12;47;345
1263;601;581;554;513;283;534;457;342;437;11;12;47;365
1264;601;581;554;518;289;538;457;342;437;11;12;47;385
1265;602;581;554;519;285;534;457;342;437;11;12;47;405
1266;602;581;554;520;289;537;457;342;437;11;12;47;425
1267;602;581;555;517;285;533;457;342;437;11;12;47;445
1268;602;581;554;518;289;535;457;342;437;11;12;47;465
1269;602;581;554;516;285;533;457;342;437;11;12;47;485
1270;602;581;554;514;291;538;457;342;437;11;12;47;505
1271;602;581;554;516;289;536;457;342;437;11;12;47;525
1272;602;581;554;521;288;535;457;342;437;11;12;47;545
1273;601;581;555;521;290;535;457;342;437;11;12;47;565
1274;601;581;554;519;287;536;457;342;437;11;12;47;585
1275;602;581;554;517;289;534;457;342;437;11;12;47;605
1276;602;581;554;517;289;534;457;342;437;11;12;47;625
1277;602;581;554;517;285;534;457;342;437;11;12;47;645
1278;602;581;554;517;288;536;457;342;437;11;12;47;665
1279;601;581;554;518;289;534;457;342;437;11;12;47;685
1280;601;581;554;516;289;535;457;342;437;11;12;47;705
1281;601;581;554;517;285;536;457;342;437;11;12;47;725
1282;602;581;554;515;281;533;457;342;437;11;12;47;745
1283;600;581;554;517;285;534;457;342;437;11;12;47;765
1284;602;581;555;517;291;534;457;342;437;11;12;47;785
1285;602;581;554;517;287;535;457;342;438;11;12;47;805
1286;602;580;554;519;289;538;457;341;437;11;12;47;825
1287;602;581;554;517;286;532;458;342;437;11;12;47;845
1288;601;581;554;517;289;534;457;341;437;11;12;47;865
1289;602;581;554;517;286;534;457;342;437;11;12;47;885
1290;602;581;553;517;287;533;457;341;437;11;12;47;905
1291;602;581;554;516;292;535;457;342;437;11;12;47;925
1292;602;581;554;517;287;536;458;342;437;11;12;47;945
1293;601;581;553;517;287;534;457;342;438;11;12;47;965
1294;602;582;554;517;289;538;458;342;438;11;12;47;985
1295;602;582;554;518;287;534;457;342;437;11;12;48;005
1296;601;581;554;514;288;535;457;342;437;11;12;48;025
1297;600;581;554;520;288;533;457;342;438;11;12;48;045
1298;602;581;554;516;287;534;457;342;437;11;12;48;065
1299;602;581;554;517;288;535;457;342;438;11;12;48;095
1300;602;581;554;517;288;538;457;342;438;11;12;48;105
1301;602;581;553;515;288;534;457;342;437;11;12;48;125
1302;601;581;554;520;291;537;457;342;438;11;12;48;145
1303;601;581;554;515;290;534;457;342;438;11;12;48;165
1304;602;581;554;518;286;534;457;342;437;11;12;48;185
1305;601;581;554;517;285;534;457;342;438;11;12;48;205
1306;602;581;554;516;286;537;457;342;437;11;12;48;215
1307;601;581;554;516;289;535;457;342;437;11;12;48;245
1308;602;581;554;517;289;535;457;342;438;11;12;48;265
1309;601;581;554;518;288;536;457;342;437;11;12;48;285
1310;601;581;554;517;287;535;457;342;437;11;12;48;305
1311;602;581;554;518;289;536;457;342;438;11;12;48;325
1312;602;581;554;516;288;536;457;342;437;11;12;48;345
1313;602;581;554;517;287;534;457;342;437;11;12;48;375
1314;601;580;553;516;287;536;457;342;437;11;12;48;385
1315;602;581;554;520;289;533;457;342;437;11;12;48;405
1316;602;581;554;517;289;535;457;342;437;11;12;48;425
